Product	Date_Posted	Star_Rating	Title	Review_Text
Sony DSC-TX7 10.2MP CMOS Digital Camera with 4x Zoom with Optical Steady Shot Image Stabilization and 3.5 inch Touch Screen LCD	29-JUL-14	4	My go to point and shoot	I've had this camera for over 4 years (starting to catch up on my reviews) and it is still my to go point and shoot. My favorite part is the video quality and iSweep panorama (loved it). The reason why I removed 1 star was because night / low light  shooting is not great with Intelligent Auto Auto mode. Hand-held twilight is wonderful for these moments, but sometimes you just want to point and shoot and HHT takes too long to shoot spontaneously causing you to miss the moment.. The only thing I regret is not getting a screen protector for the touch screen as mine got a bit damaged last year after shooting in the snow. But even with that damage and several falls it is a very durable camera cause it is still working perfectly.
Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD	21-JUL-14	4	good service.	good service.  I got everything i wanted and didn't pay for anything i didn't get.  as well as could be expected
Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD	04-AUG-14	5	Quallity	Product quality is why we keep returning to purchase sony camera. Sometime i think they are slow to changing times but the quality is still great.
Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD	11-AUG-14	5	Five Stars	Got it on time and working good.
Nikon Coolpix S8000 14.2MP Digital Camera with 10x Optical Vibration Reduction (VR) Zoom and 3.0-Inch LCD	15-JUL-14	2	I have 3 of these for work taking pictures of ...	I have 3 of these for work taking pictures of roof job sites. I have sent them out to repair at Nikkon after warranty expired for multiple $109.00 repairs of shutters
Sony Cyber-Shot DSC-HX100V 16.2 MP Exmor R CMOS Digital Still Camera with Carl Zeiss Vario-Tessar 30x Optical Zoom Lens and Full HD 1080 Video	11-AUG-14	5	My Uber-Camera!	I call this my "uber-camera" because the photos I've taken with it are so incredibly good.  I've used this camera across the Caribbean and continental US, and I have no complaints at all.  The video is high-quality, the sound is great, and you can't hear the zoom during video use.  I'm a point-and-shoot photographer, so I don't take full advantage of all the features.  But my photos look professional, and I am able to capture great memories and zoom to get architectural details when sightseeing or great photos when sitting in the back of a performance center.  This camera has been my faithful companion for a couple of years now, and I'm so very happy with the purchase.  I can't recommend it enough!
Sony Cyber-Shot DSC-TX10 16.2 MP Waterproof Digital Still Camera with Exmor R CMOS Sensor, 3D Sweep Panorama, and Full HD 1080/60i Video (Silver)	28-JUL-14	1	Do not buy this camera!	This camera took a few good pictures before it started to crack in multiple locations around the screen. We didn't notice at first as they started as small cracks, but this was enough to let water seep in and destroy the camera. We sent the camera back to Sony and had it repaired, but only to have the same exact problem reoccur a few months later. The second time it happened it seemed the casing was literally crumbling. It got worse every time we picked it up. Upon contacting Sony again, they informed me it is a known problem with this model but it was past warranty so no refund and repairs could no longer be done without a flat rate of $90. Considering the poor quality of this product, I will save my money and go with a completely different camera next time.
Sony Cyber-Shot DSC-TX10 16.2 MP Waterproof Digital Still Camera with Exmor R CMOS Sensor, 3D Sweep Panorama, and Full HD 1080/60i Video (Blue)	04-AUG-14	2	Two Stars	Has problem with Built-in battery charger.
Fujifilm FinePix XP30 14 MP Waterproof Digital Camera with Fujinon 5x Optical Zoom Lens and GPS Geo-Tagging Function (Green)	30-JUL-14	1	NOT WATERPROOF!!!  LOCKS on DOOR UNRELIABLE!!!!	LEAKED the first time we used it and RUINED the camera.
Fujifilm FinePix S2950 14 MP Digital Camera with Fujinon 18x Wide Angle Optical Zoom Lens and 3-Inch LCD	15-JUL-14	5	Good camera for the money	Good camera for the money.  Surprising amount of features at this price level.  Takes nice photos and easy to operate.
Fujifilm FinePix S2950 14 MP Digital Camera with Fujinon 18x Wide Angle Optical Zoom Lens and 3-Inch LCD	18-JUL-14	5	Five Stars	Excellent condition, just as describe
Fujifilm FinePix S2950 14 MP Digital Camera with Fujinon 18x Wide Angle Optical Zoom Lens and 3-Inch LCD	27-JUL-14	1	i am not too happy with this	machine looks new . but, this camera didnt work. i am not too happy with this.
Fujifilm FinePix S2950 14 MP Digital Camera with Fujinon 18x Wide Angle Optical Zoom Lens and 3-Inch LCD	28-JUL-14	3	Good camera	A good camera for partys
Fujifilm FinePix HS20 16 MP Digital Camera with EXR BSI CMOS High Speed Sensor and Fujinon 30x Wide Angle Optical Zoom Lens	23-JUL-14	5	Five Stars	great inside and outside shoots
Panasonic Lumix DMC-FP5 14.1 MP Digital Camera with 4x Optical Image Stabilized Zoom with 3.0-Inch Touch-Screen LCD (Blue)	10-AUG-14	4	It seems to be taking good photos.	Gave it as a gift.  It seems to be taking good photos.
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	14-JUL-14	5	Best Camera That I Have Seen - In This Price Range.	I take hundreds of pictures of my grand daughter's sporting events. This camera does what some of those fancy LARGE cameras do - - But this camera is so small that you can carry it in a camera case on your belt. I take mostly action shots and this camera stops the ball in the air without blurring the picture. I am not a pro at picture taking - but the pictures I get - make me look as if I know a lot about taking pictures. I truly love my camera and have been using it for about 2 years now.. I hope they come out with a even stronger zoom lens. I love bringing in those far away shots.. And do't forget that this camera takes as good of video pictures as most hand held video cameras. So you don't need to take a video camera with you. You get 2 cameras in one.. I can't say enough good things about this camera.. Thank You Sony for making such a good camera.
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	19-JUL-14	5	Five Stars	The best buy I have ever made.
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	19-JUL-14	5	I love the camera	This is my go-to camera when I don't want to carry my heavy Canon 5D Mark II.  I love the camera.  The quality of prints and video is unsurpassed for a small camera.  The video capability is amazing.  The optical zoom range is one of the longest out there.  With one exception, is is almost the perfect camera.  That exception is that there is no optical viewfinder, so you must use the screen to frame the picture or video.  In bright sunlight, that is virtually impossible.  (This problem is certainly not unique to this camera; it comes with every camera without an optical viewfinder.)  There is a good fix, however.  For not much money, you can buy a foldable sun screen to cover the screen on the top and both sides.  While it isn't made for this camera, it works well.
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	20-JUL-14	5	Highly recommend this camera	This camera takes exceptional photos and movies.  I was so pleased with my first one that I bought this for my husband.
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	28-JUL-14	5	Five Stars	great product and better service!
Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G Lens, 3D Sweep Panorama and Full HD 1080/60p Video	12-AUG-14	5	Five Stars	The video quality is amazing!!!!
Casio Exilim EX-ZR10 Digital Camera with 12 MP CMOS Image Stabilized Sensor (Black)	24-JUL-14	5	Works great.	Have been using this camera for years with no problems.
Casio Exilim EX-ZS5 Pink 14 MP Stylish and Slim Digital Camera with 5x Wide-Angle Zoom	27-JUL-14	4	Four Stars	it takes good pictures. thanks
Casio Exilim EX-ZS10 Black 14 MP Stylish and Slim Digital Camera with 5x Wide-Angle Zoom and 720p HD Video Capture	23-JUL-14	5	Casios can DROWN & SURVIVE	I am about to purchase another CASIO ONLY as My 14 MP SURVIVED after being drowned in the River, bounded down a rock pile in Peru,slamming down many times on airport floors, and years later when' lens error' sign came up I used lip gloss to smooth around the extended lens for yearsss and it moved in and out past sand and gravel for years later. Yesterday was the fatal fall and it opened. and STILL came on and lens came out. but, alassss. I need another Identical camera.
Kodak Easyshare M522 Digital Camera	19-JUL-14	5	Five Stars	It was used, but it looks new.  Couldn't find anything wrong with it.
Kodak Easyshare Mini M200 Digital Camera	09-AUG-14	3	Three Stars	I can't figure out how to get it out of the Dutch language.
Kodak Easyshare Sport C123 Digital Camera	16-JUL-14	2	i bought it and it was not good camera because it's taking bad pictures and if you ...	i bought it and it was not good camera because it's taking bad pictures and if you want to take picture under water water must be clear
Kodak Easyshare Sport C123 Digital Camera	21-JUL-14	5	Takes great pictures.	Very handy for snorkeling.  Takes great pictures.
Kodak Easyshare Sport C123 Digital Camera	22-JUL-14	5	Five Stars	Great Camera, Love the underwater aspect.
Kodak Easyshare Sport C123 Digital Camera	23-JUL-14	2	Not Good	battery cover broke and water damaged the camera and SD card after only a few uses.  I do not recommend it.  Not well manufactured.
Kodak Easyshare Sport C123 Digital Camera	23-JUL-14	3	Three Stars	As long as you don't need to zoom in a lot, you'll be alright with this camera.
Kodak Easyshare Sport C123 Digital Camera	23-JUL-14	4	This is my opinion	It fine but I find myself using my Olympus underwater camera more.
Kodak Easyshare Sport C123 Digital Camera	27-JUL-14	5	Five Stars	EXCELLENT QUALITY FOR PHOTOS AND VIDEOS
Kodak Easyshare Sport C123 Digital Camera	05-AUG-14	1	One Star	Waterproof camera.  didn't work in the water- go figure. I guess it got wet somehow and malfunctioned.
Kodak Easyshare Sport C123 Digital Camera	13-AUG-14	1	Disappointed in Kodak	Do not purchase!!!!!!  This camera took great underwater pictures and videos for the first couple of times.  Eventually, the lens started to fog and the pictures would come out cloudy.  Then the camera would not turn on.  Come to find out water had gotten into the battery compartment and the batteries were rusted.  We tried cleaning the rust out and replacing the batteries, but the camera will still not turn on.  I called Kodak and they wanted to charge me $15.00 for the call.  I tried chat & email through Kodak and was told their support is not longer available for this DISCONTINUED product?!?!!?  I am furious, as we had the camera for less than a year.  It was still under warranty.  I am very disappointed in Kodak and do not plan to purchase any more items from them!
Panasonic Lumix DMC-FX78 12.1 MP Digital Camera with 5x f/2.5 Ultra Wide Angle Optical Image Stabilized Zoom Lens and 3.5-Inch Touch LCD (Black)	15-JUL-14	5	Good camera	Love my Lumix. was a great deal. I like the screen quality. I haven't explored it fully; I like to just point and shoot. All is well with camera so far
Panasonic Lumix DMC-FX78 12.1 MP Digital Camera with 5x f/2.5 Ultra Wide Angle Optical Image Stabilized Zoom Lens and 3.5-Inch Touch LCD  (Gold)	13-JUL-14	5	Five Stars	Super fast delivery,exactly want I wanted. Excellent service.Highly recommended.
Samsung EC-PL120 Digital Camera with 14.2 MP and 5x Optical Zoom (Black)	22-JUL-14	3	Three Stars	Great product fast delivery
Samsung EC-PL120 Digital Camera with 14.2 MP and 5x Optical Zoom (Black)	28-JUL-14	5	Great camera	Was a bit skeptical when I was buying this camera. It was not new so I decided to get spare batteries for it. Over a year now the battery it came with remains in it and goes for days before the next recharge. Give clear bright images. Funny enough, it's the right tool for what has come to be known as selfies today because of it's front display. Very portable small and handy too. I just love
Samsung EC-PL120 Digital Camera with 14.2 MP and 5x Optical Zoom (Black)	05-AUG-14	5	Five Stars	great gift for a teen. works great,easy small easy to print from. good price
SeaLife Mini II Underwater Shock &amp; Waterproof Digital Camera	05-AUG-14	2	I expected more...	Since I bought it; I had problems with the camera's recognizing the type of batery used and many times it doesn't recognize the SD card.  The quality of the image is not what I expected.
Moisture Indicating Silica Gel Moisture Absorbers (Desiccant) - 3 1/2" X 2 1/2" - 33 Gram - 15 Packets of Silica Gel	07-AUG-14	5	Five Stars	These packets are essential if you live in a humid area.
Moisture Indicating Silica Gel Moisture Absorbers (Desiccant) - 3 1/2" X 2 1/2" - 33 Gram - 15 Packets of Silica Gel	08-AUG-14	5	Five Stars	works good doing its job keeps stuff dry
GE PJ1 14.1MP Digital Camera and PICO Projector with 7X Optical Zoom and 3.0-Inch LCD with Auto Brightness (Black)	28-JUL-14	4	Unusual camera with a pico projector built in	I got this to speed up tracing pictures for my art.  I use a tripod arm to position  the camera over my drawing board.  The camera quality is good, as is the projector.  Easy to focus the projector.  Fine color rendition unlike some other pico projectors that I've tested.  Both camera and projector functions are more than adequate for this purpose, more maneuverable and more convenient than using a full size projector.  I can also use photos taken on my other cameras and pictures that I've edited on my computer simply by transferring them to the PJ1 on an HC SD card (up to 16GB).  No problems encountered so. I like it.  Not sure why there aren't more of these around, as it's a neat idea.
Panasonic Lumix DMC-FH27 16MP 8x Zoom Digital Camera with 3.0" Touchscreen (Black)	18-JUL-14	5	Great Point and Click	Great basic point and click camera.  Takes nice movies.  The touchscreen is a little coarse, but it works.
Kodak EasyShare C183 14MP Digital Camera w/ 3x Optical Zoom, 3.0 inch LCD (Black)	01-AUG-14	5	Won't remain on the trunk of a moving car.	Bought as a replacement after losing my first Kodak EasyShare (Left it on the back of my car and drove off) Takes great pictures, easy to use, but dose not stay on the trunk of a moving car very well.
Pentax Optio 15936 14 MP Digital Camera with 5x Optical Zoom (Green)	14-JUL-14	2	You can do better.	Got this for my grand-daughter. It became unusable after two months. Grandpa looks like a cheapskate.
Olympus 14 Megapixel Stylus Tough-6020 Digital Camera- Choose Color	02-AUG-14	5	Love this camera!	This is definitely the best waterproof camera out there!  There is no downside.
Olympus 14 Megapixel Stylus Tough-6020 Digital Camera- Choose Color	03-AUG-14	2	Before you buy this camera do your research!	I received this camera as a gift. It worked fine for almost two years. But keep in mind I only used this camera on my summer kayak trips. About 4 times a summer the rest of the time it was unused and stored correctly. I took very good care of this camera. It was never abused or misused in anyway. I never dropped it even though it is supposed to be shock proof. I never left it submerged in water and never had it more then 2ft deep for short periods of time. That being said it was rarely used and looks brand new and basically is. But on my last trip it just quit working. After a day on the river I plugged it up to charge and it wouldn't charge, it wouldn't come on, it wouldn't do anything. And has never worked again. The olympus web site said a non warranty (over a year) repair would be $119.96. Though I was pleased with the quality of the pics this camera took it is not worth the cost of repair. My satisfaction with the rest of the camera functions on a scale of 1 to 10 I would have to say about a 5. I am going to purchase another waterproof camera but it will not be an olympus.
Vivitar 5.1MP Digital Camera 1.5-Inch TFT- Blister (V5118-BLK-PR)	16-JUL-14	5	I like this camera better than my kodak easy share camera	I finally got it today and it was worth the wait,I love it,It works great,thank you very much.
Canon Powershot SX260 HS 12.1 MP CMOS Digital Camera with 20x Image Stabilized Zoom 25mm Wide-Angle Lens and 1080p Full-HD Video (Black) Premiere Bundle Includes Camera , 8 GB Memory Card, Card Reader, Carrying Case, Mini Tripod, and More.	12-AUG-14	4	A nice little camera to have in your pocket	A nice little camera to have in your pocket.  You need to buy at least 3 extra batteries to use this because it drains batteries really fast.  I also like the GPS feature on this camera.
Canon PowerShot SX260 HS 12.1 MP CMOS Digital Camera with 20x Image Stabilized Zoom 25mm Wide-Angle Optical Lens and 1080p HD Video Super Bundle Includes Camera 16 GB Memory Card, Card Reader, Battery Pack, Carrying Case, Mini Tripod, and More.	10-AUG-14	5	CAMERA	GREAT!!! I RECOMMEND IT.
3:2 Swi-View LCDVF LCD Viewfinder for Canon 60D, T3i, any other 3:2 3" LCD Cameras by Carry Speed	14-JUL-14	3	You get what you pay for..	Works ok for the price.  I would probably try another viewfinder as I feel this item is very cheaply made.  If your looking for something cheap buy it.  If you have a bit more money to spend get a better viewfinder it will make your life easier when filming.
3:2 Swi-View LCDVF LCD Viewfinder for Canon 60D, T3i, any other 3:2 3" LCD Cameras by Carry Speed	17-JUL-14	5	Five Stars	makes focusing so much easier!
Nikon COOLPIX L24 14 MP Digital Camera with 3.6x NIKKOR Optical Zoom Lens and 3-Inch LCD	27-JUL-14	5	Five Stars	EXCELLENT -GOOD PURCHASE REASONABLY PRICED
Nikon COOLPIX L24 14 MP Digital Camera with 3.6x NIKKOR Optical Zoom Lens and 3-Inch LCD	07-AUG-14	4	it was about the same price as the kids' cameras & takes much better photos. After some practice	I wanted to get a digital camera for my 5 year old niece. All the kids' cameras were only 1.3 mega pixels & $30-40.  I got this one instead. Refurbished, it was about the same price as the kids' cameras & takes much better photos. After some practice, my niece found it fairly easy to use.  She wasn't able to use the more advanced features of course but managed to figure out how to zoom in & out and take photos.  I used it a couple of times as well and took some great photos.
Nikon COOLPIX S3100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 2.7-Inch LCD	19-JUL-14	5	read me!!!	Bought this camera like 2 years now it was great  took excellent pictures, needed a camera for my photography class .  This helped a lot
Nikon COOLPIX S3100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 2.7-Inch LCD	20-JUL-14	5	Five Stars	Replacement for camera that broke - works fine for a snap and shoot camera.
Nikon COOLPIX S3100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 2.7-Inch LCD	25-JUL-14	1	Satified customer	Received my camera in time for all my summer events and I am really enjoying it.
Nikon COOLPIX S3100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 2.7-Inch LCD	02-AUG-14	5	Five Stars	This camera is easy to use and fits in the palm of your hand and takes great pictures
Nikon COOLPIX S3100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 2.7-Inch LCD	11-AUG-14	5	Love it	Amazing! Good good. Am thinking buy another because my baby crash me this and my camara die. But the quality is great good price good product
Nikon COOLPIX S4100 14 MP Digital Camera with 5x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch Touch-Panel LCD	23-JUL-14	5	Five Stars	It takes great pictures.
Nikon COOLPIX S6100 16 MP Digital Camera with 7x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch Touch-Panel LCD	01-AUG-14	5	Five Stars	bought for a friend
Nikon COOLPIX S6100 16 MP Digital Camera with 7x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch Touch-Panel LCD	03-AUG-14	3	Three Stars	Not worth the money.
Nikon COOLPIX S6100 16 MP Digital Camera with 7x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch Touch-Panel LCD	13-AUG-14	1	My son was so disappointed. Yearbook committee	Broke after a few weeks use. My son was so disappointed. Yearbook committee.
Nikon COOLPIX S9100 12.1 MP CMOS Digital Camera with 18x NIKKOR ED Wide-Angle Optical Zoom Lens and Full HD 1080p Video	14-JUL-14	2	Nikon has produced a very problematic and flawed camera. Very frustrating when it won't work properly.	I have been using this camera for about 2 years now and found it a very problematic camera.  I use the zoom on the camera frequently and since the beginning and I have lost many a good photo because sometime when I push the zoom switch and the lens is extending to take the shot it will stop half way through and will give a message "Lens Error". I am then required to turn the camera off and back on and try to take the shot again. More often than not I will get the same "Lens Error" and the frustration is extreme. It also has a tendency to lock up where none of the buttons work, the lens won't move and the camera is completely frozen. At these times removing the battery is the only answer I've found.. When I was researching cameras to buy I thought.  "It's a Nikon, it has to be good", that turned out not to be the case. I sincerely wish I could say good things about this camera but my recommendation has to be to save yourself a lot of frustration and look elsewhere, don't spend your money on this problematic camera.
Nikon COOLPIX S9100 12.1 MP CMOS Digital Camera with 18x NIKKOR ED Wide-Angle Optical Zoom Lens and Full HD 1080p Video	26-JUL-14	5	Five Stars	TAKES GREAT PICTURES LOTS OF FUNCTIONS.GOOD CAMERA
Nikon COOLPIX L120 14.1 MP Digital Camera with 21x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch LCD	16-JUL-14	1	Blurry, blurry, blurry.  Heed the warnings	Ok.  I've had this for 3 years solid.  3 of us in my family use it almost daily so I can finally give an honest review.  You will almost certainly get blurry pictures no matter what you try.  The build and mechanics seem solid. and that's the only thing I can say positive.. If you are taking a picture of a STATIONARY object, with full daylight, outside, using a tripod, holding your breath, saying a prayer, and skipping the morning coffee so your hand doesn't have the slightest shake as you depress the button to take a picture. well shoot, then this camera is PERFECT for you.. However,. If you have children, pets, children in sports, fish, flowers that blow in the breeze, or family and friends that are still alive and breathing. well heck, this camera isn't for you.. Yes, you can play with all the settings all day long. sounds wonderful.  Not for me.  Good luck all.
Nikon COOLPIX L120 14.1 MP Digital Camera with 21x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch LCD	26-JUL-14	5	Great Camera!	I've had this camera for three years and it's my favorite. It takes beautiful photos -- and I'm not one who wants to fiddle with the camera by changing settings, etc. It is a little heavy so two years ago I bought a Canon Powershot SX 260 HS which was well reviewed (one site named it travel camera of the year). The Canon is smaller and lighter, but I prefer the Nikon for the most part. I've taken this on at least four overseas trips and just love the photos. I would definitely recommend this Nikon.
Nikon COOLPIX L120 14.1 MP Digital Camera with 21x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch LCD	27-JUL-14	3	My daughter needed a camera to take on a school ...	My daughter needed a camera to take on a school trip to Europe so this was it. However we can never seem to get clear pictures on a consistent basis. Maybe we just don't know how to use it properly. Anyway, it takes pictures, lots of pictures.
Nikon COOLPIX L120 14.1 MP Digital Camera with 21x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch LCD	01-AUG-14	5	Lightweight and takes great photos	I love this camera. It takes amazing pictures and I love the panoramic view when reviewing the pictures I've already taken.
Nikon COOLPIX L120 14.1 MP Digital Camera with 21x NIKKOR Wide-Angle Optical Zoom Lens and 3-Inch LCD	02-AUG-14	4	Used mostly for concert photography...	Purchased primarily to take photos at concerts. At times photos turn out dark and adjustment of settings is limited to be able to correct the problem. Also has trouble focusing on subjects quickly to capture sudden action shots. Other than its flaws it is a decent camera and I'm still able to get some amazing shots with it, but I'd still like to find something better.
Nikon COOLPIX P500 12.1 CMOS Digital Camera with 36x NIKKOR Wide-Angle Optical Zoom Lens and Full HD 1080p Video	29-JUL-14	5	Great camera	This is my second Nikon.  Great camera.  Fast service
Nikon COOLPIX P500 12.1 CMOS Digital Camera with 36x NIKKOR Wide-Angle Optical Zoom Lens and Full HD 1080p Video	02-AUG-14	5	Five Stars	Great camera. Does more than I will ever neeg.
Fujifilm FinePix Z900EXR Red 16 MP CMOS Sensor with 5 x Optical Zoom Touchscreen Digital Camera Red	19-JUL-14	5	Five Stars	The best digital camera. our second one!!!
Sony Digital Still Camera	16-JUL-14	5	Five Stars	I am charmed with me
Sony Digital Still Camera	20-JUL-14	4	Beautiful color and came on time and in excellent condition	Beautiful color and came  on time and in excellent condition.  However, I find the picture quality not to be as good as my previous Olympus.  Pictures come out just okay. and I have tried adjusting the settings numerous times.
Sony Digital Still Camera	10-AUG-14	5	Five Stars	Used camera. Advertising was accurate about condition. Camera works well.
Coleman Xtreme C5WP Shock &amp; Waterproof Digital Camera (Blue) with 8GB Card + Battery + Floating Strap + Case + Accessory Kit	06-AUG-14	5	Excellent camera for the price	Excellent camera for the price. Took this camera and my Nikon I Jamaica and used the Coleman camera more. Good quality pics and easy to use
Vividia 8mm USB Flexible Inspection Camera Borescope Endoscope	28-JUL-14	4	Great buy for occational use.	The software does not work for a Mac, but by using "Photobooth", you can use it just fine.  I was able to worm it into a hole in my wall to identify damage that I would not have known about without tearing a large section of the wall out.  Glad I went with this, instead of buying an expensive dedicated unit for my basic uses.
Vividia 8mm USB Flexible Inspection Camera Borescope Endoscope	30-JUL-14	5	Works well	Works as expected,  no problem on a Mac laptop.  Focus is somewhat shallow but what is in focus is good.
Vividia 8mm USB Flexible Inspection Camera Borescope Endoscope	30-JUL-14	3	Works OK. I bought this to look through the ...	Works OK.  I bought this to look through the spark plug hole for debris.  Was able to see what I was looking for but I wish the illumination was brighter. In a dark area, there is a narrow band where you are far enough away for focus yet close enough for brightness.
Vividia 8mm USB Flexible Inspection Camera Borescope Endoscope	04-AUG-14	1	One Star	The scope itself is ok, but the software disc has a virus on it so I couldn't load it.
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	17-JUL-14	1	One Star	i hate the camera i only use my phone,,,
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	23-JUL-14	3	Three Stars	It is not bad for a beginner!
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	24-JUL-14	5	Five Stars	This camera is everything I could hope for
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	24-JUL-14	5	Five Stars	It takes wonderful photos and is easy to use. No complaints so far.
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	26-JUL-14	4	Not a bad camera	So, I bought this camera to be a backup to my Nikon for a safari to Tanzania . Good thing I had it as carry on since my suitcase with the larger camera did not show up for 4 days.. The pictures it took were good, unless the object was moving. Once you click the shutter release it takes some time before the actual picture is taken but then the animal had moved and all you would see is the butt end of the animal.. Even under sports mode the same problem occurred. If the object was still, the pictures came out well. Also, under the super zoom mode the camera was very difficult to hold steady.. So here is my final recommendation. Great camera for basic daily use.. Not recommended for moving objects especially  if close by.. If you are going on a safari then get a real camera (Nikon, Canon etc) with at least a 400 or 500 mm zoom. At times my 300 zoom lens was inadequate.. Contact me for further Safari advice
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	26-JUL-14	5	Five Stars	Nice camera, easy to use.
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	31-JUL-14	1	BEWARE !!!!!!!!!!!!!	The camera we received has a defective cable connector, and we cannot download the pictures in the camera.. Because the camera did not come with a computer cable, we did not discover this problem until after we bought an X500 computer cable, and found that the connector in the camera is defective, making the camera worthless!
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	06-AUG-14	5	Five Stars	Takes nice pictiures and easy to use.
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	11-AUG-14	1	lousy	After getting it I open the box, turn it on and part of the screen is black
GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness	12-AUG-14	3	Eh, it's ok	takes as good of pictures as any other digital, nothing special. Bought it for my daughter because she wanted a "professional" looking camera (the shape) but the body is made of cheap plastic and it looks it.
Fujifilm FinePix Z90	28-JUL-14	1	One Star	Takes blurry pics and take a long time to take a picture!!
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	13-JUL-14	5	Cannon A-1200	Very good camera, take great photos.
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	15-JUL-14	5	I highly recommend	Bought this three years ago for a deployment.  Now after two deployments to Afg. still going.  Easy to transfer pics to computer.  Love the simple adjusting feature for novice users.  Took it on vacation, never failed me.  Good piece of gear.
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	17-JUL-14	5	Looks very good and everything appears to operate fine	Bought this to replace my A1200 Canon which went south. Looks very good and everything appears to operate fine.
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	19-JUL-14	4	Good camera for novice or more advanced photographer.	This is an easy to use camera, and lining up shots can be done from either the screen or with the view finder.  It also allows for easy downloading onto a computer.
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	23-JUL-14	5	Gift	Works great, bought as gift for my granddaughter
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	26-JUL-14	2	Two Stars	It didn't have enough features for my photos
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	09-AUG-14	5	Happily, I found the Canon Powershot	Many of my pictures are taken outdoors. The sun is typically too bright to see what I'm shooting on the LCD screen, which made me hunt for a camera with an optical viewfinder. seemingly a rarity in the newer, affordable point and shoot cameras. Happily, I found the Canon Powershot, a great camera for the non-pros, who simply want great pictures of their outdoor adventures for a reasonable price. I highly recommend this camera for this purpose.
Canon Powershot A1200 Digital Camera with 4x Optical Zoom	09-AUG-14	3	Doesn't seem to have a very good lens. Also	Doesn't seem to have a very good lens.  Also, too many bells and whistles, too complicated.  Wanted a small, high quality, non SLR camera but they don't make them anymore.  This is about the equivalent of having a bad camera in your phone, or worse.  I got it because it has a view finder but the view finder is so small it's almost useless.  This camera might be okay for casual snapshots but the color will usually come out wrong, the sides with be distorted, and you can't figure out what to do.  Avoid.
Canon Powershot A3300 Digital Camera with 5x Optical Zoom	29-JUL-14	5	I love this camera	This camera was bought to replace a Kodak that died just after the warranty ran out.  I love this camera, it's pretty simple to operate and the battery is rechargeable too.
