Product	Date_Posted	Star_Rating	Title	Review_Text
Set 3 Cotton Modesty Panel/Cleavage Covers No Lace Chemisettes by Anne Sizes Sm-XXL	24-JUL-14	5	Fantastic!!	I ordered these after I starting using Cami Secrets' lace panels because I specifically wanted cotton panels with no lace to go with T-shirts and garments where lace wouldn't look right.  I'm so glad I did because these are more versatile than the polyester ones with lace. Also, I liked using the measuring instructions to ensure a great fit. At first I was concerned that the buttons with loops wouldn't be as secure as the snaps, but I found they worked fine and stayed in place, and you don't notice the buttons while wearing.  If I had to choose I would pick snaps, but to have cotton panels is what I wanted most. The cotton material is nice and I even wore the black one with a cute low cut dress usually reserved for weekend wear but adding the panel made it great for work too. I got lots of compliments that day but since these are "secret" no one knew how I transformed my dress. These panels have made at least 10 tops in my closet wearable to work now. The only negative is the price but to add many extra outfits to my work wear is worth it.
Bella + Canvas Womens Triblend Racerback Tank Top	13-JUL-14	2	slightly small	Initially when I saw this product, I thought it would be like another one I bought earlier in the year. I bought the same size thinking just because it was from the same company it would fit, however from my two star rating it did go as planned. The fabric is nice, but a little thin, I don't know how long it will last and the color is true to the picture. however it is only slightly stretchy, I have a large bust and its a bit of a strain when I put it on and sometimes it still rolls up on the bottom because the top is where I'm using most of the fabric. I use the shirt mainly as an undershirt to slightly transparent tops. I would suggest if your bigger then a C cup, bump up the size, so that everything is covered.
Bella + Canvas Womens Triblend Racerback Tank Top	21-JUL-14	5	great shirt	fit as expected and is a comfortable fit and wear with almost anything.
Bella + Canvas Womens Triblend Racerback Tank Top	22-JUL-14	4	Its good that I read previous reviews	I ordered this top in a medium, though I usually wear a small because of the reviews I'd read.. It fits me well, though I am somewhat in between sizes on this one.  I'd love something in between the small and medium, but was afraid of ordering small after other comments and reviews.. I hope this helps you ladies out there who are full busted!
Ladies' Performance Plus Twill	11-AUG-14	3	Three Stars	Too large , but it is a well made shirt
Ladies' Performance Plus Twill	13-AUG-14	5	What a great fitting shirt!	This top is wonderful to wear. You just feel good in it. It fits correctly in all the right places, very comfortable!
eVogues Plus size Drop Shoulder Top Black	13-JUL-14	5	Love!	Fantastic fit, comfort, and perfect amount of bling!!
eVogues Plus size Drop Shoulder Top Black	14-JUL-14	5	Five Stars	Wear every chance I get. Thank you
eVogues Plus size Drop Shoulder Top Black	12-AUG-14	5	I love this top.	Very cute and last pretty long.
Reckless Hearts Crochet Sweet Heart Daisy Floral Jersey Bubble Blouse Top Mint	15-JUL-14	5	Five Stars	I love this shirt! fits very comfortable
Women's Strapless Tube Top with shelf bra	13-AUG-14	1	One Star	basically see through so I can't wear it without something over it.
Black and White Zebra Print Racer Tank Practice Shirt	17-JUL-14	5	Five Stars	I like it a lot!  Very cute and body hugging.
Sirisha Asian Style Silk Blouse, Turn Down Collar, Bamboo Pattern, Black/Red/Gold	02-AUG-14	5	Five Stars	Gorgeous! Please bring this vendor back.
Sirisha Asian Style Silk Blouse, Turn Down Collar, Longevity Pattern, Blue/Gold	02-AUG-14	5	Excellent quality. Please bring this vendor back	Gorgeous! Excellent quality. Please bring this vendor back.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	15-JUL-14	5	Five Stars	It's long and I love it under my sheer shorter tops for this summer.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	16-JUL-14	3	The length is very long for good coverage but too small for me in the chest ...	Very cute cami.  The length is very long for good coverage but too small for me in the chest and the under arm.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	19-JUL-14	5	GREAT BUY!!	This shirt fits perfectly, I got the 2x-3x to fit over my huge muscles. I thought it might be too small, was happy with the fit & the material is super comfy as well. I will handwash to try to keep rhinestones intact & also plan on getting the red one too!!
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	24-JUL-14	4	Red Cami	This is a beautiful cami. It's looks small when you first open it, but once you try it on it's a great fit & nice material. I'm a full figured woman, so I like to look good & be comfortable in my clothes. I bought the black one first & fell in love with so that I had to get the red one as well. Now I see there's a white one, I might as well get it too. I know I'll be very satisfied with it too.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	27-JUL-14	4	Sliming!	Slims me out! The material is comfortable too. Worth every penny!
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	28-JUL-14	5	Great product	This little camisal  fit like a glove from the first wear!  I love it
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	28-JUL-14	5	Love the quality but this fits a size 10-12 unless you want rolls upon rolls hanging out and clinging to your body.	Love the quality but this fits a size 10-12 unless you want rolls upon rolls hanging out and clinging to your body.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	29-JUL-14	5	I'm in love!	I absolutely love them!  So glad I bought all the colors!
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	31-JUL-14	5	THAT'S MY FAVORITE OF THIS SEASON	I GOT THIS ONE IN ASLL THREE COLORS BUT BLACK IS MY FAVORITE.FITS PERFECT, MAKES ME LOOK SKINNIER AND IS VERY MYSTERIOUS
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	04-AUG-14	5	Five Stars	Great long cami. love the stones and it washes very well. Will come back and buy all other colors
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	10-AUG-14	4	Its nice besides it being material of the stretch/cling variety	Ive ordered from this company before and I know there stuff runs small on me so I did the same when ordering this this. Its nice besides it being material of the stretch/cling variety, I can still wear it as an under shirt.
EVogues Apparel Women's Plus Size Rhinestone Accented Long Cami Top	12-AUG-14	4	Four Stars	Wore it under a buttoned down jacket and the little bit of "bling" looked great
eVogues Plus Size Rhinestone Accented Long Cami Top White	19-JUL-14	4	Cute but runs a little small	It's really cute but I forgot this is junior plus and runs a little smaller.  It's not too small though.  Probably gonna get a black one too.
eVogues Plus Size Rhinestone Accented Long Cami Top White	20-JUL-14	5	Super long	So for me long shirts are a godsend and I have yet to find one long enough so I took my chances on this after watching it for a while!!! It's so long I love it I'm going to get 10 more!!!
eVogues Plus Size Rhinestone Accented Long Cami Top White	29-JUL-14	5	I love this tank it has such class to it with ...	I love this tank it has such class to it with the syn quince added to the front of it I bought a skirt that has the same in the tank and it looked wonderful. it fits a little big but thats ok it is form fitting so it hugs the body I have not one complaint about the tank and recommend it for a night out to a day at work with a good see threw pull over.
eVogues Plus Size Rhinestone Accented Long Cami Top White	31-JUL-14	5	NICE AND LONG	gOOD FOR CURVY GIRLS, LOOKS BOTH CASUAL AND DRESSY DEPENDS ON JEWELRY YOU WEAR AND YOUR MAKEUP
eVogues Plus Size Rhinestone Accented Long Cami Top White	07-AUG-14	5	Beautiful top	Fits snug but complements my curves. if not wearing a strapless bra you will put on a show but not see thru as some reviews have said
eVogues Plus size Low Cut Draping Top	13-JUL-14	2	Did not expect padded breast area.	I did not expect to have pads in the breast area. I had to cut them out and resew the shirt to make it work. Those pads are not listed in the description. Additionally, I ordered a 3x when I normally wear a 2x, and the 3x was a little small. Plus the bass in the breast area were a standard size that would fit a small or medium woman. If I were to keep the pads in they wouldn't have for me and would have just looked awkward. Luckily I am just wearing this over a bathing suit.
eVogues Plus size Low Cut Draping Top	20-JUL-14	1	it has small pads sewn in that where terrible. Cute design but unless you are pretty petite ...	Top ran extremely small especially if you are large chested.  A 3x did not even fit my daughter who normally wears a med-lrg size.  We are large busted & it in addition to the top being far to small for much more than a B cup, it has small pads sewn in that where terrible.  Cute design but unless you are pretty petite this probably won't work for you.  They were very quick to issue me a refund for a return.
eVogues Plus size Low Cut Draping Top	24-JUL-14	3	Great shirt until....	I wore this shirt out and it looked great,,, the problem came when I washed it. Even on delicate and not dried the right top strap ripped. Very disappointing.
eVogues Plus size Low Cut Draping Top	12-AUG-14	2	Just NO	pretty cheap material, and good lord, don't wash it.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	14-JUL-14	5	Love it!	I ordered 4 styles of tank tops and this is my favorite.  Fits great and feels great!
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	15-JUL-14	5	Great yoga top	Great yoga top. Very comfortable and soft. Makes for an easy yoga session because you aren't worried about what you are wearing.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	15-JUL-14	4	Four Stars	I like it lots. very comfortable while working out.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	17-JUL-14	2	Planning to send it back since it is not anywhere close to being as nice as explained	This is very flimsy and there is no support at all in the shirt.  Planning to send it back since it is not anywhere close to being as nice as explained.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	17-JUL-14	5	but a great buy.	Very comfortable and hides my tummy.  Flattens the look of one's chest, but a great buy.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	19-JUL-14	5	Very cute and practical	I absolutely love YogaColors products. I bought two shirts from them before and was very pleased. I bought the 2x size thinking it would fit my height better. (I'm 6'1 and 170lbs) I love the flowy, cool fabric and the cute, practical style. I use it in my yoga classes and for wearing around town with a pair of jeans or shorts. I am very pleased. Yogacolors, congrats, cause you just won another loyal  and very satisfied customer. :)
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	20-JUL-14	4	Cute and comfortable	I ordered 3 in different colors and came back and ordered 2 more. They are great for cardio because they are so cool and lightweight.. The colors are as pictured and I think they are perfect for exercise as well as casual wear.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	20-JUL-14	4	This tank is definitely comfortable. I'm 5ft 5in and weigh 120lbs and an ...	This tank is definitely comfortable. I'm 5ft 5in and weigh 120lbs and an extra small fit me with plenty of room to spare. The only thing i dont like is that its pretty see through, but the loose fit kinds helps with that.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	21-JUL-14	4	so comfy	I love these shirts and I own like 7 now. But the only issue I have with them is they roll up at the bottom all the time. So I would say order bigger than normal so it doesn't show your stomach lol very comfortable and I'm a 36DDD and I got the large and the medium.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	21-JUL-14	1	Yoga Colors	I gave it away
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	22-JUL-14	4	I love this shirt	I love this shirt! Especially in red. It fits around my boobs (38 D) and flows over my tummy. The only bad thing I could say is you can't really wear it with certain shorts because it could look like you're walking around pants less.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	22-JUL-14	5	Great Tank Top	Great tank top!! I have ordered quite a few on this color and in black.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	24-JUL-14	3	Smaller than I thought	While I like the material - as I was looking for a light flowy top, this is about a size too small. It's of it being flowy, it was tight. Because it was so tight, it was see through. I decided to keep this top as continued motivation to lose weight and in time I hope it will fit.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	25-JUL-14	4	Four Stars	On time delivery, the fit is on the small side.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	27-JUL-14	4	Fits well, but one issue	This item fit well, and the shirt is thin and flowy, perfect for throwing on over a sports bra at the gym. However, after the first washing the bottom hem is now rolled a bit (you know where the material rolls outward, creating a small curl around the entire bottom of the garment). It's is fine enough for me that I bought another color, because I'm just wearing them to the gym, so whatever. But when I first purchased I though it was cute and comfy enough for casual wear with street clothes. Once the bottom curled I think it looks too cheap for that.. Still comfy though, and great for the gym, especially for the price.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	27-JUL-14	1	Too small for a small	Product is too small--ill-constructed
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	29-JUL-14	5	Five Stars	See through fabric. I wear a thick athletic bra under it.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	31-JUL-14	4	Good for working out.  A little see-through w brightly colored sports bra, etc.	Slightly thicker fabric would be appreciated.  Breathes well but a little see-through when worn as a single layer.  Comfortable in a gym or workout type environment but dont like to wear in public.  Good apparel for yoga/stretching.  Love the color ;)
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	31-JUL-14	5	Comfy, but slightly sheer	Super comfy, slightly sheer.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	02-AUG-14	5	love it	color and size were as described, very soft love the fit, going to order 2 more
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	03-AUG-14	5	comfortable and sufficiently loose to exercise comfortably in	Coo.l, comfortable and sufficiently loose to exercise comfortably in it
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	03-AUG-14	5	Comfy yoga top....	I wear this to yoga and love it. Just the right fit.   Nice Price too.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	06-AUG-14	5	I bought two of these and am glad I did	I bought two of these and am glad I did, so I have one to wear when the other is in the wash.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	07-AUG-14	5	Perfect for hit yoga	I like the shirt's drape and fit. This is thin, which is perfect for the hot yoga classes!
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	08-AUG-14	4	Soft, comfy & see through	I love this top, the fit and feel are amazing but in this pink it is totally see through. It is great under my light zippered hoodie that this brand also makes.
YogaColors Womens Emoticon Flowy Scoop Neck Tank Top	08-AUG-14	3	Three Stars	Not as long as I'd hoped for but ok overall
Bella Ladies 3.7 oz. Flowy Racerback Tank B8800	28-JUL-14	2	Too big but very comfortable	I should've ordered a medium.
YogaColors Emoticon Womens Burnout Heather Short Sleeve Scoop Blouse Tee	18-JUL-14	5	Great material and size is perfect	Size fits perfect and the cotton of the blouse is delcious
Dickies Enzyme Washed Round Neck Fashion Solid Top-Assorted	06-AUG-14	1	These are huge scrubs!!!	Ugly scrubs top. Not a fashion top! Made of tablecloth material, faded black and about 3 sizes too large!
Harriton Ladies 4.5 oz. Long-Sleeve Millennium Twill Shirt. M520W	21-JUL-14	4	Good Quality!!	Good quality shirt! Perfect for work. Runs a little big.. Would buy more.
eVogues Plus Size Crochet Bodice Poncho Top	14-JUL-14	2	I wasn't comfortable in this style top	I wasn't comfortable in this style top; it seemed like it was different from the picture in the way that it fit.
eVogues Plus Size Crochet Bodice Poncho Top	14-JUL-14	4	Very wide underarm	I rated it as a 4 cos the underarm is very open that means i am going to have to wear a spaghetti top under it.  Very thin material good for summer. Flows nicely.
eVogues Plus Size Crochet Bodice Poncho Top	14-JUL-14	3	Three Stars	I returned it because it was not the blouse I thought I ordered.
eVogues Plus Size Crochet Bodice Poncho Top	19-JUL-14	4	Four Stars	I just love everything i have  bought
eVogues Plus Size Crochet Bodice Poncho Top	21-JUL-14	1	shrinks to a half shirt after wash	This was a great looking shirt until I washed it.  It then became UNWEARABLE.  The fabric shrunk so much that it became a half shirt.  I am 40 years old and have had two kids. half shirts are out of the question.  Very disappointed with this purchase.
eVogues Plus Size Crochet Bodice Poncho Top	23-JUL-14	1	super disappointing	the crocheting was already unraveling before i even put it on!  it fits fine and is actually cute, but is an inferior product or i just happened to get the wrong shirt. maybe it had been a return?
eVogues Plus Size Crochet Bodice Poncho Top	28-JUL-14	4	IN STYLE	The service is excellent and the product is very beautiful.  I would recommend.
eVogues Plus Size Crochet Bodice Poncho Top	01-AUG-14	2	I wish this top was longer. It feels very ...	I wish this top was longer.  It feels very small. and I ordered a size bigger than I normally would.  The red one I ordered came with a big hole where the crochet part attaches to the sleeve.
eVogues Plus Size Crochet Bodice Poncho Top	06-AUG-14	4	Four Stars	This top is just a little too short in length. Otherwise it's ok.
eVogues Plus Size Crochet Bodice Poncho Top	10-AUG-14	2	top	Lace is very flimsy and has started to unravel only after two wears.  It accidently got put in the washer without being put in a washer bag and the wash destroyed it.  Don't waste your money.
eVogues Plus Size Designer Print Off Shoulder Top	22-JUL-14	5	Love this shirt!	I have had it nearly a year now and it is still one of my faves! :)
eVogues Plus Size Designer Print Off Shoulder Top	05-AUG-14	5	Too small...	A very nice blouse but it was to small for me so I sent it back. A very nice blouse.
eVogues Plus Size Strapless Long Tube Top Black	24-JUL-14	2	Not plus size	Small for a plus size.  Cheap material.
eVogues Plus Size Strapless Long Tube Top Black	01-AUG-14	1	disappointed	This is NOT a plus size strapless. I was very dissatisfied. False advertising is wrong. One star was given for the quality and price of the item. But the false advertising and the fact that I cannot wear it leaves a bitter taste.
eVogues Plus Size Strapless Long Tube Top Black	07-AUG-14	4	Wonderfull	Lightweight, confortable and looks great, husband loves the look on me
