Product	Date_Posted	Star_Rating	Title	Review_Text
Wicked: Life and Times of the Wicked Witch of the West (Wicked Years)	22-JUL-14	2	Two Stars	It is a very slow moving book. I'm not proud to say it.  but I stopped about halfway through.
Wicked: Life and Times of the Wicked Witch of the West (Wicked Years)	24-JUL-14	1	Too much graphic sex	Not at all what I expected.
Wicked: Life and Times of the Wicked Witch of the West (Wicked Years)	24-JUL-14	4	Four Stars	A very interesting read, and different perspective on the Wicked Witch of the West.
Wicked: Life and Times of the Wicked Witch of the West (Wicked Years)	26-JUL-14	2	Not recommended	Tried to read this for my book club, but did not enjoy it at all.
Wicked: Life and Times of the Wicked Witch of the West (Wicked Years)	09-AUG-14	5	Things in Oz aren't the way you thought	A deliciously different retelling of the Wizard of Oz story.  You'll never see Dorothy the same way again.  Our wicked witch is a real person with a life and story and not just a plot element for Dorothy to throw water at.  Well, you'll just have to read it for yourself and decide.
Red Limit Freeway	22-JUL-14	5	its a great series!	read this every couple of years. its a great series!
Angel Fire East (Pre-Shannara: Word and Void)	18-JUL-14	4	Ongoing praise for this continuing saga - another must read ...	Ongoing praise for this continuing saga - another must read from Terry Brooks. Hope to read the entire series and working on it now.
A Clash of Kings: A Song of Ice and Fire: Book Two	13-JUL-14	5	Good, good	This book did drag a bit for me and certainly took me longer to get through than the first book did.  that being said I love the additions to the pov cast. Davos was a very intriguing character. I also rather enjoy the development of both Bran and Arya.. it's really hard to review such an epic book in part of an epic series.  I love the detail and depth and how much is given to even the side characters in way of character depth. I can't wait to read more.
A Clash of Kings: A Song of Ice and Fire: Book Two	14-JUL-14	5	Awesome read! Very descriptive and great character development	Wow! Awesome read! Very descriptive and great character development!
A Clash of Kings: A Song of Ice and Fire: Book Two	15-JUL-14	5	Even richer story than the first volume	I really enjoyed the first volume, but this second volume really does take off and create an even more engrossing story than the first.  Hard to put it down, but I did have to eat and sleep.
A Clash of Kings: A Song of Ice and Fire: Book Two	15-JUL-14	5	Bk2 Clash of Kings does not disappoint!  A must read!	Another great book.  Continues the series and maintains the same high quality and riveting writing.  I keep looking for the levels of writing, storytelling and drama to drop-off but Martin definitely has his story well in hand and knows where he is going.  Excellent for true fans but a very enjoyable book for those unfamiliar with the series.
A Clash of Kings: A Song of Ice and Fire: Book Two	15-JUL-14	4	be smart and read the series.	just read the whole series you'll thank me. doom and gloom and a bunch of killings
A Clash of Kings: A Song of Ice and Fire: Book Two	15-JUL-14	5	Five Stars	Love this series of Books.  Better the second time around
A Clash of Kings: A Song of Ice and Fire: Book Two	16-JUL-14	4	Good	Very well written. Good entertainment
A Clash of Kings: A Song of Ice and Fire: Book Two	16-JUL-14	5	Five Stars	Book is very well written and I have loved the story thus far.
A Clash of Kings: A Song of Ice and Fire: Book Two	16-JUL-14	5	great read!	Different from the series but I enjoy them both! Check it out and get a copy of The World of Hek while you're at it.
A Clash of Kings: A Song of Ice and Fire: Book Two	17-JUL-14	5	The "Game of Thrones" series is the best read I have had in a while	The "Game of Thrones" series is the best read I have had in a while.  I am really enjoying the series.  I just finished "A Clash of Kings" and am working on the third book now.  Bravo!
A Clash of Kings: A Song of Ice and Fire: Book Two	17-JUL-14	3	Three Stars	Not as good as the 1st book in the series.  Not sure I will finish this one.
A Clash of Kings: A Song of Ice and Fire: Book Two	18-JUL-14	4	If you've already seen the show it takes away from the book	I already saw the show so it did take away from the book. This book seemed to lull more than the last but once again I did see the this part of the show before I read this book. That could have attributed to it. If you haven't seen the show, read the book.
A Clash of Kings: A Song of Ice and Fire: Book Two	19-JUL-14	5	Five Stars	Great book, as always.
A Clash of Kings: A Song of Ice and Fire: Book Two	19-JUL-14	1	Too hard to follow	Too many characters.  One could never figure out which tribe is which.
A Clash of Kings: A Song of Ice and Fire: Book Two	19-JUL-14	5	Five Stars	Can't get enough of this series. 
A Clash of Kings: A Song of Ice and Fire: Book Two	19-JUL-14	5	2nd time though	I was never much of a fiction reader.  This work fascinates me and leaves me yearning for more.  Hurry up and write George!
A Clash of Kings: A Song of Ice and Fire: Book Two	20-JUL-14	5	Epic Fantasy Wonder	You simply get more and more hooked into the story and lore of the series as you progress. Though there are a lot of food descriptions. You might work up an appetite in the process.
A Clash of Kings: A Song of Ice and Fire: Book Two	20-JUL-14	5	best fantasy series ever?	best fantasy series ever?
A Clash of Kings: A Song of Ice and Fire: Book Two	21-JUL-14	5	Another great book in this series	I am enjoying the books more than the movies. The writing allows you to be drawn in as if you are there experiencing what the characters are. There really isn't anything I do not like about this book. Enjoy
A Clash of Kings: A Song of Ice and Fire: Book Two	21-JUL-14	5	already watch series, but still enjoyed	I have already watched the series, but I enjoyed reading some more back story and see how the books differ. Great books even though the detail of some scenes can get a bit too long.
A Clash of Kings: A Song of Ice and Fire: Book Two	22-JUL-14	5	Why not?	It's game of thrones. Read the books and build intellect
A Clash of Kings: A Song of Ice and Fire: Book Two	22-JUL-14	5	Five Stars	Still reading and I love getting more insight to the characters
A Clash of Kings: A Song of Ice and Fire: Book Two	22-JUL-14	4	... not finished the book but so far it is great.	Have not finished the book but so far it is great.
A Clash of Kings: A Song of Ice and Fire: Book Two	23-JUL-14	5	Great series! Lost twists and turns	Great series!  Lost twists and turns.
A Clash of Kings: A Song of Ice and Fire: Book Two	23-JUL-14	5	Five Stars	Great read, wonderful true depiction of men and their quest for power, and how it affects the world.
A Clash of Kings: A Song of Ice and Fire: Book Two	23-JUL-14	5	I love the HBO series	I love the HBO series, and the books give so much more info and back story that was really important to the story line.
A Clash of Kings: A Song of Ice and Fire: Book Two	23-JUL-14	4	so so long, and beautiful	It's a big one, but worth it. Four stats instead of five, because towards the end it's a bit tedious.
A Clash of Kings: A Song of Ice and Fire: Book Two	24-JUL-14	4	Good story line	Very imaginative and somewhat based on history.  Too many characters introduced, but once you get used to the primary ones, you can forget about all the secondary ones, otherwise it gets confusing.  Good story line, and easy to get to like a few key characters
A Clash of Kings: A Song of Ice and Fire: Book Two	25-JUL-14	4	Great read.	I have really enjoyed these books and look forward to reading the third installment. I highly recommend these. The show is great but the books are much better.
A Clash of Kings: A Song of Ice and Fire: Book Two	26-JUL-14	5	This is a great book. It's well written towards the adult reader	This is a great book. It's well written towards the adult reader. I would recommend to anyone that like a more realistic feeling science fiction
A Clash of Kings: A Song of Ice and Fire: Book Two	27-JUL-14	5	Five Stars	definitely lives up to tradition of Game of Thrones
A Clash of Kings: A Song of Ice and Fire: Book Two	27-JUL-14	5	A Great Series	I thoroughly enjoyed "A Clash of Kings".  I admit to being hooked on the whole saga of "A Song of Ice and Fire" since starting to watch HBO's "Game of Thrones".  Now I can't wait to read the rest of the books in the series.
A Clash of Kings: A Song of Ice and Fire: Book Two	27-JUL-14	5	A Clash of Kings: A Song of Ice and Fire:Book Two	Great read. However, this book has me torn from so much evil. It's just sad that there was so much sorrow and death. The good guys always seem to come up short.  I thought until I got to the end. Without giving a spoiler, now I'm confused.  Was it a dream Bran had, or is it real. I guess will find out in book 3 because the suspense is killing me!!
A Clash of Kings: A Song of Ice and Fire: Book Two	28-JUL-14	4	Four Stars	Great series,,,,,,,Many, many characters to remember.  Can get confusing but really looking forward to book three.
A Clash of Kings: A Song of Ice and Fire: Book Two	28-JUL-14	5	Must read	Amazing.  Thrilling.  Captivating.
A Clash of Kings: A Song of Ice and Fire: Book Two	28-JUL-14	5	I'm pretty sure I'll keep going through all five books	I'm on the third book of this series, Storm of Swords, and have still not tired of this story.  Martin's style is engaging, and gives a vivid picture of the times and cultures of this story.  You really should start with Book 1:  Game of Thrones, to be able to keep up with characters and subplots.  This book, Clash of Kings, has an appendix at the end that helps keep the characters straight, which is very helpful with so many and so much going on.  I'm pretty sure I'll keep going through all five books, which is really unusual for me.. Jim Handy, Dallas
A Clash of Kings: A Song of Ice and Fire: Book Two	29-JUL-14	5	Wow what a	Wow  what a story
A Clash of Kings: A Song of Ice and Fire: Book Two	29-JUL-14	5	LOVE!	Amazing book series! I am absolutely hooked. It's very graphic and sexual but the story itself is phenomenal. George R.R. Martin is a genius!
A Clash of Kings: A Song of Ice and Fire: Book Two	30-JUL-14	5	Five Stars	I need the sixth book to be completed.
A Clash of Kings: A Song of Ice and Fire: Book Two	30-JUL-14	5	Excellent!	A Clash of Kings: A Song of Ice and Fire is excellent, hard to put down and I found it interesting to read after I had seen the TV show.
A Clash of Kings: A Song of Ice and Fire: Book Two	31-JUL-14	5	Detailed and fast moving	Excellent story with well thought out characters.  Interesting scenarios with multiple plots neatly interweaving.  The book is exciting and a real afterburner.
A Clash of Kings: A Song of Ice and Fire: Book Two	31-JUL-14	4	Four Stars	Good book but somewhat over long and hard to keep track of characters.
A Clash of Kings: A Song of Ice and Fire: Book Two	31-JUL-14	5	All good, but this is the best of the series	By now you know the characters and know the style of Martin's writing. The second book of the series moves the plot well without getting bogged down in the details and the development of the characters as the later books do. Grab this book and enjoy the expansive world of "A Song of Ice and Fire."
A Clash of Kings: A Song of Ice and Fire: Book Two	01-AUG-14	4	It's a bit annoying that the table of content only list the chapter ...	It's a bit annoying that the table of content only list the chapter by their number, it would be good if they had the number plus the character, e.g. Chapter 15: Jon .  but anyway, the book is amazing.
A Clash of Kings: A Song of Ice and Fire: Book Two	01-AUG-14	5	Great	Amazing book and a very fun read and winter is coming as the Starks always say can't wait to read the next one
A Clash of Kings: A Song of Ice and Fire: Book Two	02-AUG-14	5	Five Stars	As good as the HBO series!
A Clash of Kings: A Song of Ice and Fire: Book Two	03-AUG-14	5	Five Stars	Awesome!!!  Keep them coming. 
A Clash of Kings: A Song of Ice and Fire: Book Two	03-AUG-14	5	This will be a classic.	A wonderful story that draws you into many different story lines, but will hold your attention throughout. Cannot wait to read the next one!
A Clash of Kings: A Song of Ice and Fire: Book Two	03-AUG-14	5	Five Stars	I enjoyed the battle and I really like Tyrion, great character.
A Clash of Kings: A Song of Ice and Fire: Book Two	04-AUG-14	5	Can't Stop Reading!!!!	Fantastic!!!  I couldn't order Book 3 fast enough and now involved in it. These books are fascinating!!!
A Clash of Kings: A Song of Ice and Fire: Book Two	04-AUG-14	5	As good as Game of Thrones	Great. Better than the HBO series!!! Love the format of each chapter. Different character for each chapter.
A Clash of Kings: A Song of Ice and Fire: Book Two	04-AUG-14	4	Easy Read	This is an easy reading book with a lot of drama and good characterization. A little hard to follow at times because there are so many different families and places but it certainly keeps your interest!
A Clash of Kings: A Song of Ice and Fire: Book Two	05-AUG-14	5	It was amazing! Incredible story and easy to read	It was amazing! Incredible story and easy to read. I would totally recommend it for weekend reading. Can't wait to read the next book.
A Clash of Kings: A Song of Ice and Fire: Book Two	05-AUG-14	5	Hesitantly leaving the rock now	Where have I been? This book was amazing. I thoroughly enjoyed it. Worth the purchase.
A Clash of Kings: A Song of Ice and Fire: Book Two	05-AUG-14	5	unbelievable	The story twists and turns in the most unexpected ways. Your emotions are on an intense roller coaster ride. Kings against kings. Lannisters against Starks. What will happen next is anyone's guess. All I know is that I can't stop reading. It's my current obsession. I need to know what is going to happen to the Stark children especially Bran and Aary. Incredible writing, after I read the books I want to watch the series.
A Clash of Kings: A Song of Ice and Fire: Book Two	06-AUG-14	5	Must read this next!	Riveting continuation of the Game of Thrones series.
A Clash of Kings: A Song of Ice and Fire: Book Two	07-AUG-14	5	Too many kings	I can't wait to start the next book. I love the way the story is told through the main characters. There is mystery and suspense which is essential to my enjoyment.
A Clash of Kings: A Song of Ice and Fire: Book Two	07-AUG-14	5	Very good book series	Very good book series. I could not put this book down. I immediately started book 3. Very suspenseful. Do not fall in love with many of these charachters though. A lot of great people die!
A Clash of Kings: A Song of Ice and Fire: Book Two	08-AUG-14	5	Great Series	I love this series.  Now I need to get the next book.  Very gripping and addictive.  I love this series.
A Clash of Kings: A Song of Ice and Fire: Book Two	08-AUG-14	5	except for a few missing unnecessary parts. The characters are more thoroughly explained in ...	The book is fascinating and the series follows it very well, except for a few missing unnecessary parts.  The characters are more thoroughly explained in the books so the series becomes clearer.  I truly enjoy reading these books!
A Clash of Kings: A Song of Ice and Fire: Book Two	09-AUG-14	5	ANOTHER GAME OF THRONES HIT	WONDERFUL EXCITING CAN'T PUT DOWN READING. GEORGE MARTIN IS AN EXPERT WITH HANDLING MANY CHARACTERS AND MANY INTERTWINING PLOTS WITHOUT CONFUSING THE HECK OUT OF THE READER
A Clash of Kings: A Song of Ice and Fire: Book Two	10-AUG-14	5	Five Stars	Love, love, love me some Game of Thrones.
A Clash of Kings: A Song of Ice and Fire: Book Two	10-AUG-14	5	Very good, over all	Still engrossing.  Some surprises.  You pick your favorites, but sometimes you're even rooting for the "bad guys". Very good, over all.
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	5	Five Stars	Excellent read, lots of twist and turns
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	5	A+	I loved the book and am.continuing on with the series. filler word,filler word, filler word, filler word, filler word, hodor.
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	5	Get this book RIGHT NOW	This book was absolutely amazing. Can't wait to start on the next book within the series.
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	4	solid read	Easy flow and story keeps moving.  Like the hobbit trilogy, booths gets somewhere and gets nowhere at the same time.
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	3	Slow	Loved the first book, this one almost ended my attempts to read the series, but I am told that the third book is excellent so I continue on.. This book seemed like a lot of setup and not enough resolution. I kept waiting for them to get on with it.
A Clash of Kings: A Song of Ice and Fire: Book Two	11-AUG-14	5	just as good as the first	This one is a great continuation of the Song of Ice and Fire series, the book and the show start to differ more so in this book than the first.
A Clash of Kings: A Song of Ice and Fire: Book Two	13-AUG-14	5	Five Stars	love, love, love it!
A Clash of Kings: A Song of Ice and Fire: Book Two	13-AUG-14	5	good book	Easy to picture, but it's a lot to take in, the world of GOT is gigantic and elaborate and he presents it in a full and rich manner.
A Gift of Dragons (Pern)	21-JUL-14	5	Wonderful series. I just love people with the creativity ...	Wonderful series. I just love people with the creativity to create entire worlds--and Anne Mccaffrey is one of the best at it! Kudos to all her books. Now, having said that, when are the books about Mennolly going kindle?
A Kiss of Shadows (A Merry Gentry Novel Book 1)	14-JUL-14	5	My favorite Urban Fantasy series	I've read the entire series more than once and without a doubt this is the strangest, most far-out-there, truly bizarre of all the urban fantasy and paranormal series I read. That's the beauty of it, totally weird and I don't even care because of the way it's written. I get so immersed in the story and characters that everything that happens seems legit. Have sexual relationships with a large amount of faerie men? Of course I want to, seems like what has to be done. Does it matter if one of those faerie men has tentacles coming out of him? Of course it doesn't. I love and adore the tentacled man because of Hamilton's writing. I'm not a big fan of the Anita Blake novels, but for me the Merry Gentry series can do no wrong. These aren't for the prudish or unimaginative but I LOVE these books. I may actually shed a tear when she stops writing them.
A Kiss of Shadows (A Merry Gentry Novel Book 1)	21-JUL-14	5	Great!	Great book. Love the way she writes and keeps me reading, not wanting to put it down!
A Kiss of Shadows (A Merry Gentry Novel Book 1)	31-JUL-14	5	Great start to a different series	I finally picked up the first book in the Merry Gentry series! Man, I feel like I've been putting it off for SO long!. I recently was at J.R. Ward's book signing for 'The King' and I met few great people there. Not only did we talk and discuss all things J.R. Ward, but we really talked up Laurell K. Hamilton as well! I admitted that I hadn't yet read the Merry Gentry series and you should have seen the looks I was given! Eeps. so I got with the program and just finished reading A Kiss of Shadows.. I knew this was going to be a great read, primarily because I absolutely love Laurell K. Hamilton. I love her books, I love her Facebook updates, and I just love her mind!. Ok, so here is my breakdown!. Merry has been on the run for three years. She's a mere mortal in the world of the sidhe though she recently has come into her own powers. With many people trying trying to kill her because of her half human blood, she decided to try and run away from her royalty titles and future.. Three years, that really is a blink of an eye in the immortal world. But that's just how long she lasted before she was finally found.. After heading back to the faerie world, Merry has realized that the queen wants something from her, and surprisingly it's not her death! She finally meets up with her aunt, the queen, after many attempts to thwart the rendezvous, and she is taken aback at what it is exactly the queen is requesting of Merry.. Sex and humor are not missing in this fantastic read! I love all the characters we've met and I can't wait to read on! If the Anita Blake series was anything to go by, then these books are just going to get better and better!
A Kiss of Shadows (A Merry Gentry Novel Book 1)	02-AUG-14	5	I Really like the Merry Gentry Series	I Really like the Merry Gentry Series, I have re-read all of the books and enjoyed them the second time!!
A Kiss of Shadows (A Merry Gentry Novel Book 1)	03-AUG-14	5	A Stepping Stone to Magic and Adventure	In anticipation of the release of "Shiver of Light", I decided to reread the entire Merry Gentry series because I love the series and I also needed a refresher course on some of the details.. The first in the series sets the stage well. We meet Merry and we start to meet the band of men who will become so important in her life, but we also realize that this fae princess is a bit more than fluff. Her life has definitely not been easy and yet she's made her way in the world with grace and style.. As the beginning of the series, the book stands out as a great foundation, but it is also a story that stands on its own which I love about Hamilton's writing most of the time.. I love her descriptions of faerie and I love how there are hints of what is to come in the future. I love that Queen Andais still makes me shiver despite having read the series at least three times.. There is magic here and it is not just in faerie but also in the writing. We meet Merry and we meet her friends in LA. We follow her on a case that is certainly dangerous and could have repercussions far beyond the obvious. We see how Merry interacts with police and get a feel for how that might change in the future once everyone knows who she is again.. It's a great place to start and I love it as much now as I did the first time I read it, though I will offer the caveat that if you're squeamish about sex scenes, the Merry Gentry series is DEFINITELY not for you.
A Kiss of Shadows (A Merry Gentry Novel Book 1)	06-AUG-14	3	Not a finished story	Good:. The book is really well written and super-fast to read. The characters are interesting, and the whole "magical environment" is creative. Also, I like how the "magic world" blends well with the "real world".. Bad:. Too many sex scenes that were only there for the purpose of having them there instead of moving the story along. It was ok at first, but to me it got old really fast. Also, I the whole book is set up as part one of a longer story, with a lot of time spend on introducing characters and starting story lines. I know that there are 7 or 8 additional books and I in general don't mind series, but I had hoped that each book is a finished story - and this book is definitely not.. Summary:. Although I liked the book, I won't read more of this series. I don't want to commit to additional 7 or so books just to find out what's going to happen, especially with the fear that the writing style gets repetitive and thus boring. Too bad.
A Kiss of Shadows (A Merry Gentry Novel Book 1)	08-AUG-14	2	Meh	This main character is not that interesting and while the plot could be, Hamilton seems to breeze through the parts with potential. What comes out is a confused repetitive narrative lacking true characterization and sharp writing.
A Kiss of Shadows (A Merry Gentry Novel Book 1)	09-AUG-14	5	Beautiful Series!	Awesome series to read while waiting for the next Anita Blake novel! Worth reading and leaves you wanting more just like the Anita Blake series
A Kiss of Shadows (A Merry Gentry Novel Book 1)	13-AUG-14	4	why did I wait so long to read this series?	I really enjoyed it! I loved the faerie/magic parts and I look forward to reading other books in the series.
The Mists of Avalon	19-JUL-14	5	Read this book years ago and am glad that I can get it on my kindle since ...	Read this book years ago and am glad that I can get it on my kindle since it is so big it takes up too much room.
The Mists of Avalon	02-AUG-14	5	The Mists of Avalon is my all time favorite book.	This is my third time reading this book within the last 10 years. The Mists of Avalon is my all time favorite book.
The Skies of Pern	20-JUL-14	5	Wonderful fall back book	It is a wonderful story, one I read over and over again. Now I can listen to it, love it love it
Sputnik Sweetheart	03-AUG-14	5	High marks for leaving this reader baffled.	High marks for leaving this reader baffled.. Sputnik Sweetheart by Haruki Murakami. Of the many books I have come to learn to love to hate this one takes me to the highest level of that dichotomy.. This book has a lot going for it and just as much going against it and many times the things that make it so frustrating are the very same things that make it so good.. The writer chose a style that may have deliberately been designed to do much of this or may have just naturally settled into it. Now see how frustrating this is getting.. It's a first person story that seems to favor telling. Both of those limit the author quite a bit unless they are quite clever. And there is no doubt in my mind that Haruki Murakami is quite clever when it comes to style but there is enough ambiquity in this psychological thriller to create a weariness about which parts are planned and which parts just worked out that way because of style choices.. That alone could say much about the author though it also might say much about the confusion of the reader at this point.. The story has three central characters; the narrator who is in love with one of the other central characters and then that character who in turn is in love with the third character. It's a love triangle that has the added twist that the second love is a lesbian love and possibly unrequited love. The first love is also unrequited. But the confusing part about these loves is that all the characters sound the same and are only differentiated by what the narrator tells us about each character including himself. Because the reader has been pushed back to a distance by the narrative style there is really no connection to the characters. But this is a story about disaffected characters who all seem to isolate themselves from others and have issues with expressing their desires which is why they sound the same.. In either a twisted way or a clever way the writing style reinforces the disaffection by creating that mood with the reader. The reader doesn't necessarily empathize but rather is drawn into the mood of the characters by the selected mode of writing. As the reader is drawn deeper into the story and the suspenseful events of the story the distance becomes greater because we have the characters questioning the reality of their own lives until one of them vanishes as if up in smoke.. In the end the reader is left with a conundrum because the reader must decide what is reality based on the outcome which reads, at best, as a puzzle that we see from the outside with very little involvement with the characters either at the end or in the whole of the story.. At some point the reader could easily draw some wrong conclusions but never quite be sure if they are wrong because of the writing style or wrong because that's how the writing style was used to steer us; in which case then perhaps the conclusions are correct.. Just the fact that the three characters read the same in many ways could make one wonder if these three are not all the same person and their interrelationship and disaffection through unrequited love is the strand that is trying to hold three parts of the same person together after some sort of fracture. Because throughout; the three are never together at any time, and when two are together there are few others around of consequence to validate the existence of each being separate from the other. And that the narrator eventually feels drawn somehow to the third person upon meeting her despite his obsession with the other woman, would seem to support this theory.. I would recommend this to anyone who loves a great seemingly unsolvable puzzle. And a story where the parts are revealed to the reader as they are revealed to the characters with the same hope of resolution to both.. I give this book high marks for its cleverness; despite the possibility it might not all have been planned..  J.L. Dobias
The Talisman	14-JUL-14	5	A gift that was enjoyed	A gift for my son, he enjoyed it very much as he does all Stephen Kings books.  Good price!
The Dark Tower VI: Song of Susannah	16-JUL-14	3	Least favorite in the series so far...	I've loved the dark tower saga, until this book. This book in the series is just all over the place and doesn't seem to really go anywhere. The weird jumps between disjointed bits of the story once the tet is separated is off putting, especially along side the weird meet-up with Stephen King himself with the (fictional?) diary of his past and how the DT series was conjured from his mind.. I'm just so confused at this point and knowing only one book remains worries me a bit. Please Mr. King don't let me down.
The Dark Tower VI: Song of Susannah	17-JUL-14	5	A 5 Star Series	Second time read for me, the whole series can stand on its own.
The Dark Tower VI: Song of Susannah	24-JUL-14	4	Four Stars	Another excellent book in the fascinating series.
The Dark Tower VI: Song of Susannah	28-JUL-14	5	A MUST for King fans	You can't read the first book of the Gunslinger books and NOT hurry to read the next. I've read them all. three or four times, now. However, SONG OF SUSANNAH is one of my favorites.  Susannah, a survivor or multiple personality disorder, develops yet another personality (with a little help resulting from having been raped by a demon--and being impregnated by said demon), becoming Mia, "The Mother".  Determined to bring her demonic baby into the world, she travels to New York and aligns with the Low Men to deliver her child as her alter ego, Susannah watches, knowing the demon child's ultimate goal is to kill Roland. I heartily advise every reader to read the books in order!
The Dark Tower VI: Song of Susannah	06-AUG-14	5	Five Stars	4th time I have read it I still love it
Fortress in the Eye of Time	17-JUL-14	5	One of my favorite authors and series	Love her writing and particularly love this concept.  Tristan's wonder at the world is contagious.  I have this in paperback (even though I've discarded most of them - can't seem to let go of this series).  It's been quite a few years since I've read them and decided it was time.  The only problem is that I don't get a lot done - they are too engrossing.
Fortress of Eagles	30-JUL-14	4	Excellent.	Excellent book, I look forward to reading the rest of the series.
Fortress of Owls	30-JUL-14	4	Great	For a mid-series novel, this was a wonderful book to read.
Fortress of Dragons	24-JUL-14	5	Fortress is a Great series of books	I like CJ Cherryh's books and have read the entire series.  She tacked on one more book in this series but I wasn't a fan of it.  On the other hand, the books that preceded this one - Fortress in the Eye of Time, Fortress of Owls, Fortress of Eagles and this one are great and I highly recommend them.
Iron Council	05-AUG-14	5	Five Stars	Fantastic, disturbing, confusing, gross, glorious!
Year's Best Fantasy	21-JUL-14	4	Mostly good stories	Some of the stories were just "OK," some were a little better, and some were disappointing.
The Mad King [with Biographical Introduction]	02-AUG-14	3	a good story but was rushed at the end	a good story but was rushed at the end.
The Dark Tower VII: The Dark Tower	22-JUL-14	5	My favorite book of all time.	This book marks the  ending of the DT series, and is definitely one of my favorite books of all time. If you have gotten this far in the series, your definitely  going to want to read this book.
The Dark Tower VII: The Dark Tower	23-JUL-14	5	Looking for a good support group! (LOL)	I started over from book one, page one as soon as i heard about the upcoming release of this book. Six months later here i am. Done and trying to cope with the loss of my ka tet. They accompanied me to bed each night and filled my imagination like only a true constant reader. Thank you for everything Mr. King!. Life, Love, all of it, everyday, smell the roses, feel every minute.. It is all about the journey.. Lisa Wilson, Clancy,MT. 38 y/o "King addict" since 1995. And DAMN proud of it!
The Dark Tower VII: The Dark Tower	23-JUL-14	5	A fantastic story as told by King	A fantastic story as told by King. I am reading the last story ( Wind through the Keyhole) now. I've enjoyed each and every volume in the series. It's amazing that he maintained the continuity of the story line over all the years he took to write the story. Yet he left enough spaces in the time line for additional stories as fillers. Yes, I grew up on western paperbacks and enjoyed them very much and the Gunslinger series carries on the tradition very nicely. Say Thankye.
The Dark Tower VII: The Dark Tower	02-AUG-14	5	Not disappointed	I love the entire series and have read multiple times.
The Dark Tower VII: The Dark Tower	13-AUG-14	5	loved every word!	Perfect ending to an amazing series!
Fevre Dream	19-JUL-14	4	Four Stars	NOT AS GOOD AS THE 'GAME OF THRONES" SERIES, BUT HELD MY INTEREST THRU OUT THE BOOK.
Fevre Dream	20-JUL-14	2	Reads like an adaptation of Rice's Interview with a Vampire	Reads like an adaptation of Rice's Interview with a Vampire.  Good try, but the level of modeling after the Master of modern Vampire novels is very annoying.
Fevre Dream	29-JUL-14	4	good	Pretty good story line, I enjoyed reading it but a lot of battles seemed a bit repetitive all throughout the book
Fevre Dream	01-AUG-14	5	Mesmerizing. I couldn't put it down.	Mesmerizing.  I couldn't put it down.
Fevre Dream	05-AUG-14	5	Not typical vampire fiction	This book is not your usual horror fare. Don't get me wrong: I love horror. I read other genres as well. This one is, in my opinion, dark fiction, not horror. If you are looking for terror, "Fevre Dream" probably won't fill that bill for you. Don't let that put you off, though. This book is rich, multi-layered, full of beautifully-drawn characters.. The vampire characters are not stereotypical. Some are dominant, arrogant, powerful. Others are weak, whiny, vacillating. The riverboat folk are all strongly written. You can really root for Marsh and York to win-- over their enemies and over their own natures.. I have to say that the epilogue brought a little lump to my throat -- and I didn't expect that at all.. I loved this book.
Fevre Dream	05-AUG-14	2	second half of book and ending was good.	Took forever for anything to happen. second half of book and ending was good.
Fevre Dream	06-AUG-14	5	Five Stars	I liked that one of the main characters was quite a normal person.
Fevre Dream	10-AUG-14	4	I am thoroughly spoiled by Song of Ice and Fire ...	I am thoroughly spoiled by Song of Ice and Fire series, so I can't get too excited about this, although it is a very different take on the vampire story. The characters are engaging, the setting (riverboats?! hmmmm) full of potential for the characters, but the pace is somewhat awkward and certainly slow.
Industrial Magic (Women of the Otherworld, Book 4) (An Otherworld Novel)	18-JUL-14	4	I can't call it brilliant literature but I have to admit I do find ...	I can't call it brilliant literature but I have to admit I do find the novels a fun easy read.
Industrial Magic (Women of the Otherworld, Book 4) (An Otherworld Novel)	21-JUL-14	2	Two Stars	I thought it was very poorly written.  It by no means measures up to the quality of "Bitten".
Voyager (Outlander Book 3)	13-JUL-14	5	together again	It was a thrilling novel, with courage and love shown by its characters. A very good read. I look forward to the next book in the series.
Voyager (Outlander Book 3)	13-JUL-14	5	Breathtaking!	Seriously not a slow moment in the entire book!  I had planned to stop reading after this book. I just bought book 4!
Voyager (Outlander Book 3)	13-JUL-14	5	It's a wonderful story.	Diana makes the characters come to life. It's a wonderful story.
Voyager (Outlander Book 3)	14-JUL-14	5	I admit it. I'm hooked on this series. ...	I admit it. I'm hooked on this series. I travel with Claire and Jamie Fraser through history. I'm the voyager.
Voyager (Outlander Book 3)	14-JUL-14	5	I love the outlander series	I love the outlander series.  I can not put the books down once I've started reading them.  The first book is an incredible love story and you follow the family in the following stories.
Voyager (Outlander Book 3)	15-JUL-14	5	Enjoy!!	if you are not hooked after Voyager this series of books is not for you. Diana keeps the story line exciting from beginning to end, this book is almost impossible to out down. Enjoy!!!!
Voyager (Outlander Book 3)	15-JUL-14	5	and now to the fourth	This is amazing. I can't stop reading. At this rate, I will never accomplish anything. I read the other reviews with cynicism, but I am off to purchase the next installment.
Voyager (Outlander Book 3)	15-JUL-14	5	An adventure	Absolute love this series.  Always an adventure. Love Jaime & Claire. Love fergus - everyone
